Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
UGA_004340,Eunice Nambozo,Uganda,Masafu Hospital,Random,Bukedi,Busia District,SECONDARY,UGA,0.4133869,34.0353994,1209.1,4.6,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,33966
UGA_000756,Eunice Nambozo,Uganda,Bududa Hospital,Random,Bugisu,Bududa District,SECONDARY,UGA,1.0086072,34.3328304,1278.4,4.9,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,20352
UGA_002649,Buyinza Benon,Uganda,Kalama Soce HC II,Random,North Central,Mubende District,PRIMARY,UGA,0.2745206,31.1396397,1228.1,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,2000
UGA_004423,Eunice Nambozo,Uganda,Mbale Regional Referral Hospital,Panel,Bugisu,Mbale District,SECONDARY,UGA,1.0761505,34.1765434,1133.5,4.4,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,4850000
UGA_007020,Eunice Nambozo,Uganda,Tororo Hospital,Panel,Bukedi,Tororo District,SECONDARY,UGA,0.6938436,34.1861722,1193,4.7,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,60000
UGA_002020,Aguma Daniel,Uganda,Gulu Regional Referral Hospital,Panel,Acholi,Gulu District,SECONDARY,UGA,2.7778941392924428,32.298878571048654,1104.7,3.5,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1400000
UGA_004418,Eunice Nambozo,Uganda,Mbale Municipal HC II,Random,Bugisu,Mbale District,PRIMARY,UGA,1.0776037,34.1740214,1129.7,4.8,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,1305
UGA_002441,Manzi Mbabazize,Uganda,Kaara HC II,Random,Kigezi,Rubanda District,PRIMARY,UGA,-1.1687417,29.7851941,2238.9,3.8,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,8421
UGA_004414,Manzi Mbabazize,Uganda,Mbaare HC III,Random,Ankole,Isingiro District,PRIMARY,UGA,-0.9203141,31.0402003,1352.8,4.2,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,34500
UGA_005584,Manzi Mbabazize,Uganda,Nyarutojo HC II,Random,Kigezi,Kanungu District,PRIMARY,UGA,-0.9010978,29.8607278,0,4000,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,11750
UGA_001232,Nuru Mugide,Uganda,Bwera Hospital,Random,Tooro,Kasese District,SECONDARY,UGA,-0.19634492101892545,29.970985434062158,0,17178,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,66109
UGA_000302,Odomel Steven,Uganda,Amilmil HC II,Random,Teso,Amuria District,PRIMARY,UGA,2.1083272,33.600623,1091.3,53.8,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,6000
UGA_003962,Aguma Daniel,Uganda,Lira University Hospital,Random,Lango,Lira District,SECONDARY,UGA,2.2563337,32.8247838,1105.1,5,TEACHING HOSPITAL,,UNIVERSITY,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,1500000
UGA_006238,Rubayiza Paul,Uganda,Rwamwanja HC III,Random,Tooro,Kamwenge District,PRIMARY,UGA,0.3401817,30.6521667,1307.9,3.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,46007
UGA_009381,Nuru Mugide,Uganda,Rukunyu Hospital,Random,Tooro,Kamwenge District,SECONDARY,UGA,0.18191284541663724,30.434448138627964,1630.6,17721.4,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,460000
UGA_003503,Aguma Daniel,Uganda,Kitgum Hospital,Random,Acholi,Kitgum District,SECONDARY,UGA,3.2945039,32.8816504,934,3.5,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9
UGA_004432,Manzi Mbabazize,Uganda,Mbarara Regional Referral Hospital,Panel,Ankole,Mbarara District,SECONDARY,UGA,-0.6175254562872153,30.6589457764568,1415.3,7.3,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,5000000
UGA_000058,Odomel Steven,Uganda,Abim Hospital,Random,Karamoja,Abim District,SECONDARY,UGA,2.7050016,33.6593588,0,3000,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,21005
UGA_004676,Irene Nabantanzi,Uganda,Mpumudde HC IV,Random,Busoga,Jinja District,PRIMARY,UGA,0.4599627,33.2120346,1173.2,4.6,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,27614
UGA_003541,Buyinza Benon,Uganda,Kituule HC II,Random,North Central,Mubende District,PRIMARY,UGA,0.7589331,31.4386365,1367.1,4.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,32900
UGA_003466,Eunice Nambozo,Uganda,Kisoko HC III,Random,Bukedi,Tororo District,PRIMARY,UGA,0.7303673,34.1039197,1319.8,4.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,28796
UGA_003677,Bruhan Kaggwa,Uganda,Kyabalogo HC II,Random,North Central,Mukono District,PRIMARY,UGA,0.2824477,32.7910872,1175.5,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,2700
UGA_005945,Eunice Nambozo,Uganda,Pokongo HC II,Random,Bukedi,Tororo District,PRIMARY,UGA,0.7551866,34.0775418,1139.7,4.6,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,1000
UGA_003961,Aguma Daniel,Uganda,Lira Regional Referral Hospital,Panel,Lango,Lira District,SECONDARY,UGA,2.2523473,32.902225,1083.2,4.8,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,2500000
UGA_000651,Manzi Mbabazize,Uganda,Birunduma HC II,Random,Ankole,Isingiro District,PRIMARY,UGA,-0.7987013,31.0633318,1487,8.1,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5632
UGA_002453,Nuru Mugide,Uganda,Kabale Regional Referral Hospital,Panel,Kigezi,Kabale District,SECONDARY,UGA,-1.2502835,29.9895841,1873.9,4.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,1700000
UGA_000230,Aguma Daniel,Uganda,Alira HC II,Random,Lango,Oyam District,PRIMARY,UGA,2.45886,32.6825383,1086.3,4.7,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,6780
