Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
UGA_002867,Kasambika HC III,Busoga,Iganga District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9961,100,100,100,100,100,71.16666666666666,64.0,"[90.0, 90.0, 100.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",92.0,0.0,100.0,78.33333333333333,"[77.77777777777777, 77.77777777777777, 75.0, 83.33333333333333, 77.77777777777777]","[100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",100.0,100.0,45.0,100.0,60.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,73.33333333333334,100.0,,100.0,20.0,25.0,2,"[0.0, 50.0]",50.0,0.0,0.0,50.0,76.19047619047619,73.33333333333334,100.0,100.0,60.0,100.0,100.0,0.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.74074074074074,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",40.74074074074074,,53.57142857142857,28.0,15.0
UGA_001783,Fort Portal Regional Referral Hospital,Tooro,Kabarole District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,100,100,91.69444444444446,98.66666666666667,"[100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",96.0,100.0,100.0,84.72222222222223,"[83.33333333333333, 88.88888888888889, 80.55555555555556, 86.11111111111111, nan]","[100, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,93.75,100.0,68.75,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,93.33333333333334,100.0,,80.0,100.0,75.0,1,[75.0],100.0,100.0,100.0,0.0,77.07718696397941,93.33333333333334,,,80.0,92.05260148656376,100.0,20.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",74.07407407407408,,41.35338345864661,532.0,220.0
UGA_000995,Bundibugyo Hospital,Tooro,Bundibugyo District,SECONDARY,REGIONAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,41392,100,100,100,100,100,88.22222222222223,98.66666666666667,"[90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",96.0,100.0,100.0,77.77777777777777,"[83.33333333333333, 88.88888888888889, 77.77777777777777, 86.11111111111111, 52.77777777777778]","[100, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 75, 50, 0, 100, 50, 100, 100, 0, 0]",95.0,90.0,70.0,100.0,65.0,100.0,100.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,72.82106356002708,100.0,92.3076923076923,5.555555555555555,100.0,78.55086372360844,100.0,33.333333333333336,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.18518518518519,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100]",85.18518518518519,,35.15151515151515,165.0,58.0
UGA_001669,Entebbe Regional Referral Hospital,South Central,Wakiso District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3700000,100,100,100,100,100,96.72222222222223,97.33333333333333,"[90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",92.0,100.0,100.0,96.11111111111111,"[83.33333333333333, 97.22222222222223, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,75.0,1,[75.0],100.0,100.0,0.0,100.0,74.64854452054794,100.0,100.0,5.5625,80.0,62.328767123287676,,100.0,1,0.0,[0],0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,85.18518518518519,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100]",85.18518518518519,,0.0,80.0,0.0
UGA_003382,Kiruddu National Referral Hospital,Kampala,Kampala District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,0,100,83.88888888888889,75.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",,50.0,100.0,92.77777777777779,"[80.55555555555556, 83.33333333333333, 100.0, 100.0, 100.0]","[100, 100, 100, 25, 100, 0, 100, 100, 100, 100, 100, 100, 50, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,75.0,100.0,80.0,80.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,,,,,,25.0,1,[25.0],100.0,0.0,0.0,0.0,76.94364623243933,,100.0,10.648148148148149,,97.12643678160919,,100.0,1,0.0,[0],16.666666666666664,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,100.0,0.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 0]",77.77777777777777,,55.172413793103445,580.0,320.0
UGA_004592,Mityana Hospital,North Central,Mityana District,SECONDARY,GENERAL HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,18885,100,100,100,100,100,69.64384920634922,80.66666666666667,"[70.0, 70.0, 70.0, 80.0, 70.0, 50.0, 100.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",72.0,70.0,100.0,58.62103174603175,"[59.375, 66.66666666666667, 66.66666666666667, 39.285714285714285, 61.111111111111114]","[50, 50, 25, nan, 50, 100, 100, 100, 0, 75, 75, 75, 100, 75, 100, 0, 100, 0, 100, 100, 75, 100, 25, 100, 0, 100, 0, 50, 50, 25, nan, 50, 100, 0, nan, 0, 100, 100, 25, 75, 50, 100, 0, 100, 0]",75.0,75.0,45.0,91.66666666666667,50.0,100.0,20.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.000000000000014,100.0,100.0,80.0,0.0,50.0,4,"[25.0, 50.0, 75.0, 50.0]",75.0,50.0,75.0,0.0,72.8578849721707,60.000000000000014,85.71428571428571,20.0,80.0,84.2909090909091,100.0,80.0,4,75.0,"[100, 100, 100, 0]",50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",55.55555555555556,,48.529411764705884,340.0,165.0
UGA_002475,Kaberamaido Hospital,Teso,Kaberamaido District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,155225,100,100,100,100,100,60.13257575757576,71.51515151515152,"[80.0, 90.0, 90.9090909090909, 80.0, 81.81818181818181, 0.0, 100.0, 0.0, 0.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",84.54545454545453,30.0,100.0,48.75,"[25.0, 50.0, 75.0, 31.25, 62.5]","[50, 0, 25, nan, 25, 100, 0, 0, 0, 100, 50, nan, nan, 0, 100, 0, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 50, 50, 50, nan, 0, 0, 0, 100, 0, 100, 100, 50, nan, 50, 100, 0, 100, 0]",80.0,60.0,43.75,100.0,20.0,80.0,20.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,81.66666666666667,100.0,100.0,100.0,40.0,15.0,5,"[0.0, 25.0, 25.0, 0.0, 25.0]",60.0,0.0,0.0,0.0,79.92063492063492,81.66666666666667,100.0,17.857142857142858,80.0,100.0,100.0,,5,0.0,"[0, 0, 0, 0, 0]",66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",55.55555555555556,,67.71428571428572,350.0,237.0
UGA_009450,Ocia HC III,West Nile,Terego District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,11740,100,100,100,100,100,70.16666666666666,65.33333333333333,"[80.0, 70.0, 90.0, 70.0, 70.0, 0.0, 0.0, 50.0, 50.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",76.0,20.0,100.0,75.0,"[72.22222222222223, 75.0, 80.55555555555556, 72.22222222222223, 75.0]","[75, 75, 50, 75, 75, 100, 100, 100, 0, 75, 75, 50, 100, 75, 100, 100, 100, 0, 75, 75, 100, 100, 75, 100, 100, 100, 0, 75, 75, 50, 100, 50, 100, 100, 100, 0, 75, 75, 50, 75, 100, 100, 100, 100, 0]",75.0,75.0,60.0,90.0,75.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,77.19047619047619,66.66666666666667,41.66666666666667,32.0,100.0,100.0,100.0,100.0,1,100.0,[100],100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,37.03703703703704,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",37.03703703703704,,25.0,16.0,4.0
UGA_003036,Kawempe National Referral Hospital,Kampala,Kampala District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3500000,100,100,100,100,100,84.97979797979798,78.84848484848484,"[72.72727272727273, 80.0, 100.0, 100.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",86.54545454545455,50.0,100.0,91.11111111111111,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,70.00000000000001,100.0,100.0,60.0,40.0,,0,[],,,,,80.57112718505122,70.00000000000001,100.0,100.0,20.0,73.99789029535864,100.0,100.0,0,,[],16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",77.77777777777777,,62.70096463022507,933.0,585.0
UGA_005219,Napumpum HC II,Karamoja,Kotido District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,15002,100,100,100,100,100,71.86111111111111,67.33333333333333,"[90.0, 70.0, 80.0, 90.0, 80.0, 0.0, 50.0, 0.0, 50.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",82.0,20.0,100.0,76.38888888888889,"[77.77777777777777, 75.0, nan, nan, nan]","[75, 100, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",75.0,87.5,75.0,75.0,75.0,100.0,100.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100.0,100.0,0.0,100.0,100.0,80.0,60.0,,100.0,80.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,70.0,80.0,100.0,100.0,40.0,,100.0,0.0,1,0.0,[0],100.0,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,33.333333333333336,"[100, 0, 0, 0, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 0]",33.333333333333336,,42.10526315789473,19.0,8.0
UGA_005177,Namungo HC III,North Central,Mityana District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,19900,100,100,100,100,100,75.18963675213675,84.61538461538461,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,90.0,100.0,65.76388888888889,"[71.875, 58.333333333333336, 77.77777777777777, 50.0, 70.83333333333333]","[100, 75, 50, 100, 50, 100, nan, 100, 0, 75, 75, 50, 75, 50, 100, 0, 100, 0, 100, 100, 50, 75, 75, 100, 100, 100, 0, 50, 50, nan, nan, 50, 100, nan, nan, 0, 100, 100, 50, 75, nan, nan, nan, 100, 0]",85.0,80.0,50.0,81.25,56.25,100.0,50.0,100.0,0.0,100.0,"[100, nan, 100, 100]",100.0,100.0,,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,76.85523035929172,66.66666666666667,100.0,13.125,60.0,98.19494584837545,100.0,100.0,1,100.0,[100],83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,33.333333333333336,"[100, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",33.333333333333336,,15.789473684210526,19.0,3.0
UGA_005763,Oyima HC III,West Nile,Madi-Okollo District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,5261,100,100,100,100,100,63.88888888888889,55.55555555555556,"[80.0, 80.0, 80.0, 80.0, 80.0, 0.0, 33.333333333333336, 50.0, 50.0, 0.0, 0.0, 100.0, 100.0, 0.0, 100.0]",80.0,26.666666666666668,60.0,72.22222222222223,"[72.22222222222223, 86.11111111111111, 72.22222222222223, 72.22222222222223, 58.333333333333336]","[75, 75, 50, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 75, 75, 50, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 0, 75, 75, 50, 100, 25, 100, 0, 100, 0]",80.0,80.0,65.0,85.0,60.0,100.0,80.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,70.84920634920634,66.66666666666667,71.42857142857143,7.0,100.0,80.0,,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,37.03703703703704,"[100, 100, 100, 0, 100, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",37.03703703703704,,63.1578947368421,19.0,12.0
UGA_005695,Omugo HC IV,West Nile,Terego District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,424422,100,100,100,100,100,61.111111111111114,53.333333333333336,"[70.0, 70.0, 70.0, 70.0, 70.0, 50.0, 50.0, 0.0, 0.0, 50.0, 100.0, 50.0, 50.0, 50.0, 50.0]",70.0,30.0,60.0,68.88888888888889,"[69.44444444444444, 75.0, 63.888888888888886, 69.44444444444444, 66.66666666666667]","[75, 75, 50, 75, 50, 100, 100, 100, 0, 75, 75, 50, 100, 75, 100, 100, 100, 0, 100, 100, 50, 75, 50, 100, 0, 100, 0, 75, 75, 50, 75, 50, 100, 100, 100, 0, 75, 75, 25, 75, 50, 100, 100, 100, 0]",80.0,80.0,45.0,80.0,55.0,100.0,80.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,33.333333333333336,3,"[50.0, 25.0, 25.0]",66.66666666666667,0.0,66.66666666666667,0.0,65.97223830334677,66.66666666666667,89.28571428571429,11.799999999999999,40.0,88.08104886769964,,100.0,3,66.66666666666667,"[100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 0, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 100, 100, 100, 0]",51.851851851851855,,17.391304347826086,46.0,8.0
UGA_001338,China Uganda Friendship (Naguru) Regional Referral Hospital,Kampala,Kampala District,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,154546,100,100,100,100,100,81.37373737373736,78.3030303030303,"[81.81818181818181, 90.9090909090909, 90.9090909090909, 90.9090909090909, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",84.9090909090909,50.0,100.0,84.44444444444443,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 66.66666666666667, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100]",100.0,100.0,100.0,100.0,100.0,80.0,60.0,100.0,20.0,75.0,"[100, 100, 100, 0]",100.0,100.0,100.0,100.0,0.0,95.0,100.0,100.0,80.0,100.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,88.76412146462623,95.0,100.0,100.0,60.0,66.34885025238361,100.0,100.0,1,0.0,[0],50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 0]",70.37037037037037,,15.942028985507244,345.0,55.0
UGA_007016,Toroma HC II,Acholi,Agago District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,4320,100,0,100,100,100,84.30618686868686,93.95959595959596,"[90.0, 100.0, 100.0, 90.9090909090909, 88.88888888888889]",93.95959595959596,,,74.65277777777777,"[55.55555555555556, 93.75, nan, nan, nan]","[0, 100, 100, 100, 100, 0, 0, 100, 0, 75, 75, 100, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",37.5,87.5,100.0,100.0,100.0,50.0,50.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,95.0,100.0,0.0,100.0,100.0,25.0,2,"[25.0, 25.0]",100.0,0.0,0.0,0.0,61.905660377358494,95.0,50.0,100.0,40.0,24.52830188679245,,,2,0.0,"[0, 0]",100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,18.181818181818183,"[0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0]",,18.181818181818183,44.44444444444444,9.0,4.0
UGA_006953,Techwa HC II,Bunyoro,Kiryandongo District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,9086,0,0,100,100,100,87.77777777777777,90.0,"[90.0, 90.0, 90.0, 90.0, 90.0]",90.0,,,85.55555555555556,"[86.11111111111111, 88.88888888888889, 88.88888888888889, 83.33333333333333, 80.55555555555556]","[100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0]",100.0,100.0,95.0,100.0,75.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,2,"[50.0, 50.0]",100.0,0.0,100.0,0.0,83.5,100.0,100.0,37.5,80.0,100.0,,,2,100.0,"[100, 100]",100.0,100.0,,,,100.0,100.0,100.0,100.0,,,,9.090909090909092,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0]",,9.090909090909092,66.66666666666666,9.0,6.0
UGA_009201,Mukono General Hospital,North Central,Mukono District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,180000,100,100,100,100,100,70.5,52.666666666666664,"[50.0, 70.0, 70.0, 60.0, 40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",58.0,50.0,50.0,88.33333333333334,"[87.5, 87.5, 100.0, 88.88888888888889, 77.77777777777777]","[100, 100, 50, 100, 50, 100, 100, 100, nan, 100, 100, 100, 100, 0, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,100.0,90.0,100.0,70.0,100.0,80.0,100.0,0.0,75.0,"[0, 100, 100, 100]",100.0,0.0,100.0,100.0,100.0,60.0,100.0,100.0,80.0,0.0,0.0,1,[0.0],0.0,0.0,0.0,0.0,74.3386075949367,60.0,,,40.0,71.69303797468353,100.0,100.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",62.96296296296296,,50.0,162.0,81.0
UGA_009335,Amuria Hospital,Teso,Amuria District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,24000,100,100,100,100,100,61.53318903318903,60.84415584415584,"[90.0, 80.0, 90.9090909090909, 90.9090909090909, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0]",90.36363636363635,0.0,100.0,62.22222222222223,"[55.55555555555556, 44.44444444444444, 66.66666666666667, 77.77777777777777, 66.66666666666667]","[100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 100, 0, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 100, 0]",100.0,100.0,80.0,80.0,0.0,40.0,60.0,100.0,0.0,0.0,[],0.0,,,,,93.33333333333334,100.0,100.0,100.0,80.0,20.0,5,"[25.0, 25.0, 25.0, 25.0, 0.0]",80.0,0.0,0.0,0.0,74.93839493839495,93.33333333333334,95.45454545454545,50.71428571428571,20.0,90.12820512820512,100.0,,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",55.55555555555556,,0.0,87.0,0.0
