Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_contract_any,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid_full,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,flowmeter_avl,flowmeter_func,humidifier_avl,humidifier_func,oxy_available,oxy_deliverable,oxygen_avl,oxygen_avo,oxygen_delivery_avl,oxygen_delivery_func,oxygen_score,pulse_oximeter_avl,pulse_oximeter_func,test-capac,fac_has_lab,fac_test_no_lab,fac_no_test,score with lab,score without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
GMB_000032,Bansang General Hospital,Central River,Bansang,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,600000,100,100,100,0,0,51.42361111111111,45.0,"[50.0, 0.0, 50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 100.0, 50.0]",,30.0,60.0,57.847222222222214,"[61.111111111111114, 66.66666666666667, 62.5, 58.333333333333336, 40.625]","[100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, nan, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, 0, 100, 100, 0, 25, 0, 0, 0, 100, nan]",100.0,100.0,43.75,85.0,0.0,80.0,0.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,,,,,,,0,[],,,,,,77.30082417582418,,92.85714285714286,16.346153846153847,,,100.0,100.0,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,50.0,100.0,0.0,77.77777777777777,100.0,0.0,0.0,77.77777777777777,,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,17.505470459518598,457.0,80.0
GMB_000043,Kaur Health Centre,Central River,Kaur,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,18829,100,100,100,100,100,62.75,53.0,"[80.0, 80.0, 80.0, 60.0, 80.0, 50.0, 50.0, 0.0, 0.0, 50.0]",76.0,,30.0,72.5,"[68.75, 81.25, 52.77777777777778, 87.5, 72.22222222222223]","[100, 100, 25, 100, 25, 100, 0, 100, nan, 75, 100, 25, 100, 50, 100, 100, 100, nan, 100, 100, 50, 100, 25, 0, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, nan, 100, 100, 100, 100, 50, 100, 0, 100, 0]",95.0,100.0,60.0,100.0,30.0,80.0,40.0,100.0,0.0,75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,66.66666666666667,100.0,,100.0,0.0,25.0,3,"[25.0, 25.0, 25.0]",66.66666666666667,0.0,33.333333333333336,33.333333333333336,0.0,62.71825396825397,66.66666666666667,57.14285714285714,32.5,20.0,100.0,100.0,,3,33.333333333333336,"[100, 0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,66.66666666666667,100.0,,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,13.793103448275861,29.0,4.0
GMB_000091,Ngayen Sanjal Health Centre,North Bank,Ngayen Sanjal,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,18164,100,100,100,100,100,66.0515873015873,55.714285714285715,"[40.0, 90.0, 80.0, 60.0, 60.0, 50.0, 50.0, 0.0, 0.0, 0.0, 50.0, 100.0, 100.0, 100.0]",66.0,25.0,70.0,76.38888888888889,"[100.0, 52.77777777777778, 77.77777777777777, 75.0, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 0, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 75, 100, 0, 0, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,93.75,93.75,50.0,25.0,50.0,100.0,75.0,75.0,"[100, 100, 0, 100]",100,100.0,100.0,0.0,100.0,53.333333333333336,60.0,,100.0,0.0,25.0,1,[25.0],0.0,0.0,100.0,100.0,0.0,64.58666075125703,53.333333333333336,100.0,52.5,0.0,96.27329192546584,100.0,50.0,1,100.0,[100],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,44.0,25.0,11.0
GMB_000054,St Lazarus Health Center,Central River,,PRIMARY,CLINIC/DISPENSARY,,NGO/NOT-FOR-PROFIT,,RURAL,OUTPATIENT ONLY,PRIMARY,9,0,0,100,0,0,70.20833333333334,,[],,,,70.20833333333334,"[68.75, 72.22222222222223, 69.44444444444444, 65.625, 75.0]","[100, 100, 50, 100, 0, 100, 0, 100, nan, 100, 100, 25, 100, 25, 100, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 100, nan, 100, 100, 50, 100, 25, 100, 0, 100, 100]",100.0,100.0,35.0,100.0,10.0,100.0,0.0,100.0,100.0,100.0,"[nan, 100, 100, nan]",100,,100.0,100.0,,,,,,,,0,[],,,,,,40.0,,50.0,30.0,,,,,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,18.181818181818183,11.0,2.0
GMB_000066,Pakaliba Minor H Centre,Mansakonko,Pakaliba,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,10056,100,0,100,100,100,74.44444444444444,66.66666666666667,"[70.0, 70.0, 70.0, 70.0, 70.0, 50.0]",70.0,50.0,,82.22222222222221,"[77.77777777777777, 77.77777777777777, 77.77777777777777, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,40.0,0.0,"[0, 0, 0, 0]",100,0.0,0.0,0.0,0.0,66.66666666666667,100.0,,100.0,0.0,25.0,4,"[25.0, 25.0, 25.0, 25.0]",50.0,0.0,50.0,50.0,0.0,70.55555555555556,66.66666666666667,100.0,36.666666666666664,20.0,100.0,,100.0,4,50.0,"[100, 100, 0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,80.0,60.0
GMB_000070,Sutukung Health Post,Mansakonko,Sutukung,SECONDARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,SECONDARY,5545,0,0,100,0,0,71.45833333333334,,[],,,,71.45833333333334,"[75.0, 71.875, 72.22222222222223, 69.44444444444444, 68.75]","[100, 100, 50, 100, 25, 100, 0, 100, 100, 100, 100, 50, 100, 25, 100, 0, 100, nan, 100, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 25, 100, 0, 100, nan]",100.0,100.0,40.0,100.0,15.0,100.0,0.0,100.0,100.0,33.333333333333336,"[nan, 0, 100, 0]",100,,0.0,100.0,0.0,,,,,,12.5,2,"[25.0, 0.0]",50.0,0.0,0.0,0.0,0.0,70.0,,100.0,40.0,,,,,2,0.0,"[0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,72.72727272727273,11.0,8.0
GMB_000053,Sare Sofie Village Clinic,Central River,Sare Sofie,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,14817,100,0,100,100,100,56.84027777777778,56.666666666666664,"[50.0, 50.0, 70.0, 70.0, 50.0, 50.0]",58.0,50.0,,57.01388888888889,"[58.333333333333336, 59.375, 50.0, 56.25, 61.111111111111114]","[100, 100, 25, 100, 0, 100, 0, 100, 0, 100, 100, 75, nan, 0, 100, 0, 100, 0, 100, 100, 0, nan, 0, 100, 0, 100, 0, 100, 100, 25, nan, 25, 100, 0, 100, 0, 75, 100, 25, 100, 50, 100, 0, 100, 0]",95.0,100.0,30.0,100.0,15.0,100.0,0.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100,100.0,0.0,100.0,100.0,46.66666666666667,40.0,,100.0,0.0,25.0,4,"[25.0, 25.0, 25.0, 25.0]",50.0,0.0,50.0,50.0,0.0,74.29287090558766,46.66666666666667,100.0,30.0,100.0,94.79768786127167,,,4,50.0,"[0, 0, 100, 100]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,100.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,27.27272727272727,11.0,3.0
GMB_000058,Jappineh NGO Clinic,Mansakonko,Japinneh,SECONDARY,HEALTH POST,,NGO/NOT-FOR-PROFIT,,RURAL,OUTPATIENT ONLY,PRIMARY,9,100,100,100,0,0,88.88888888888889,100.0,"[100.0, 100.0, 100.0, 100.0]",,,100.0,77.77777777777779,"[86.11111111111111, 72.22222222222223, 77.77777777777777, 77.77777777777777, 75.0]","[100, 100, 75, 100, 0, 100, 100, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,0.0,100.0,100.0,100.0,20.0,75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,,,,,,12.5,2,"[0.0, 25.0]",50.0,0.0,0.0,0.0,0.0,64.44444444444444,,75.0,18.333333333333332,,,100.0,,2,0.0,"[0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.36363636363637,11.0,4.0
GMB_000078,Farafenni RCH,North Bank,Farafenni,TERTIARY,OTHER (SPECIFY),RCH,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,OUTPATIENT ONLY,TERTIARY,49983,0,0,100,100,100,85.13888888888889,80.0,"[80.0, 80.0, 80.0, 80.0, 80.0]",80.0,,,90.27777777777779,"[88.88888888888889, 87.5, 87.5, 100.0, 87.5]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 0, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan]",100.0,100.0,100.0,100.0,100.0,80.0,60.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,4,"[25.0, 25.0, 25.0, 25.0]",50.0,0.0,50.0,50.0,0.0,64.1584844073927,66.66666666666667,91.66666666666666,4.545454545454545,60.0,97.91363415817564,,,4,50.0,"[100, 100, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,100.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,999.0,999.0
GMB_000081,Illiassa Health Centre,North Bank,Illiasa,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,18317,100,0,100,100,100,79.61111111111111,62.0,"[60.0, 60.0, 60.0, 60.0, 70.0]",62.0,,,97.22222222222223,"[100.0, 100.0, 88.88888888888889, 100.0, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,2,"[50.0, 0.0]",50.0,0.0,50.0,50.0,0.0,79.6631205673759,66.66666666666667,100.0,42.5,100.0,89.14893617021276,,,2,50.0,"[100, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,12.0,999.0
GMB_000075,Daru Health Post,North Bank,Daru,PRIMARY,COMMUNITY CLINIC,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,7835,100,0,100,100,100,55.638888888888886,46.0,"[40.0, 40.0, 50.0, 50.0, 50.0]",46.0,,,65.27777777777777,"[80.55555555555556, 88.88888888888889, 27.77777777777778, nan, 63.888888888888886]","[75, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 75, 75, 0, 0, 0, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 100, 100, 75, 75, 25, 0, 100, 100, 0]",68.75,75.0,81.25,87.5,25.0,50.0,75.0,100.0,25.0,50.0,"[100, 0, 0, 100]",100,100.0,0.0,0.0,100.0,33.333333333333336,0.0,,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,0.0,42.5,33.333333333333336,100.0,16.666666666666668,20.0,,,,1,0.0,[0],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,61.53846153846154,13.0,8.0
GMB_000073,Bakang Health Post,North Bank,Bakang,PRIMARY,COMMUNITY CLINIC,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,4055,0,0,0,0,0,,,[],,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[nan, 100, 100, 100]",100,,100.0,100.0,100.0,,,,,,37.5,2,"[25.0, 50.0]",50.0,0.0,50.0,50.0,50.0,39.58333333333333,,66.66666666666666,12.5,,,,,2,50.0,"[0, 100]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,10.0,999.0
GMB_000055,Bureng H Center,Mansakonko,Bureng,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,8226,100,100,100,100,100,47.638888888888886,49.166666666666664,"[40.0, 30.0, 50.0, 60.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",48.0,50.0,50.0,46.11111111111111,"[46.875, 44.44444444444444, 38.888888888888886, 47.22222222222222, 53.125]","[0, 50, 75, nan, 50, 0, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 25, 25, 0, 0, 0, 100, 0, 100, 100, 25, 100, 0, 0, 0, 100, 0, 100, 100, nan, 25, 0, 0, 100, 100, 0]",80.0,90.0,31.25,62.5,10.0,0.0,40.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,0.0,,100.0,0.0,25.0,2,"[50.0, 0.0]",50.0,0.0,50.0,50.0,0.0,57.67532104969291,33.333333333333336,100.0,19.0,0.0,93.71859296482413,100.0,,2,50.0,"[100, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,25.925925925925927,100.0,0.0,0.0,25.925925925925927,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,62.5,80.0,50.0
GMB_000111,Gambisara Health Centre,Upper River,Gambisara,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,40000,100,100,100,100,100,54.77777777777778,50.666666666666664,"[70.0, 50.0, 40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",52.0,50.0,50.0,58.88888888888889,"[61.111111111111114, 61.111111111111114, 55.55555555555556, 50.0, 66.66666666666667]","[25, 100, 25, 100, 0, 100, 100, 100, 0, 25, 100, 25, 100, 0, 100, 100, 100, 0, 50, 100, 50, 100, 0, 100, 0, 100, 0, 25, 100, 25, 100, 0, 100, 0, 100, 0, 50, 100, 50, 100, 0, 100, 100, 100, 0]",35.0,100.0,35.0,100.0,0.0,100.0,60.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,40.00000000000001,20.0,,100.0,0.0,50.0,2,"[50.0, 50.0]",50.0,0.0,100.0,100.0,50.0,88.00798215753022,40.00000000000001,100.0,100.0,80.0,96.05587510271158,100.0,100.0,2,100.0,"[100, 100]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,22.22222222222222,100.0,0.0,0.0,22.22222222222222,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,80.0,999.0
GMB_000036,Dankunku Health Centre,Central River,Dankunku,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,15345,100,100,100,100,100,60.85542929292929,56.36363636363637,"[60.0, 60.0, 60.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",64.0,50.0,50.0,65.34722222222221,"[77.77777777777777, 61.111111111111114, 65.625, 63.888888888888886, 58.333333333333336]","[100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, nan, 100, 100, 50, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, 0]",100.0,100.0,50.0,100.0,5.0,100.0,20.0,100.0,0.0,50.0,"[100, 0, 0, 100]",100,100.0,0.0,0.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,2,"[25.0, 25.0]",0.0,0.0,100.0,100.0,0.0,68.76819311324104,66.66666666666667,50.0,30.0,80.0,85.94249201277955,100.0,,2,100.0,"[100, 100]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,22.22222222222222,100.0,0.0,0.0,22.22222222222222,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,80.0,999.0
GMB_000042,Janjangbureh Health Center,Central River,Janjanbureh,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,18143,100,100,100,100,100,64.92559523809524,60.0,"[70.0, 60.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0]",68.0,50.0,50.0,69.85119047619048,"[62.5, 85.71428571428571, 66.66666666666667, 56.25, 78.125]","[100, 100, nan, 100, 0, 100, 0, 100, 0, 100, 100, nan, 100, nan, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, nan, 100, 50, 0, 0, 100, 0, 100, 100, nan, 100, 25, 100, 0, 100, 100]",100.0,100.0,100.0,100.0,18.75,80.0,0.0,100.0,40.0,66.66666666666667,"[100, 100, nan, 0]",100,100.0,100.0,,0.0,66.66666666666667,100.0,,100.0,0.0,37.5,2,"[25.0, 50.0]",50.0,0.0,100.0,100.0,0.0,80.28951486697966,66.66666666666667,100.0,100.0,20.0,95.07042253521126,100.0,,2,100.0,"[100, 100]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,25.925925925925927,100.0,0.0,0.0,25.925925925925927,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,78.75,80.0,63.0
GMB_000112,Garawol Community Clinic,Upper River,Garawol,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,15731,100,100,100,100,100,67.08333333333333,70.0,"[60.0, 70.0, 50.0, 70.0, 70.0, 100.0]",64.0,,100.0,64.16666666666666,"[63.888888888888886, 62.5, 75.0, 61.111111111111114, 58.333333333333336]","[100, 100, 50, 100, 25, 100, 0, 100, 0, 100, 100, nan, 100, 0, 100, 0, 100, 0, 100, 100, nan, 100, 25, 100, 0, 100, nan, 100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, 0]",100.0,100.0,41.666666666666664,100.0,10.0,100.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,,68.33333333333334,66.66666666666667,100.0,75.0,0.0,,100.0,,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,22.22222222222222,100.0,0.0,0.0,22.22222222222222,,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,70.0,80.0,56.0
