Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
MDG_003004,NGUEPI MBIAPEP Fernand Roger,Madagascar,HP_Centre Médico-Chirurgical Tsaramandroso Ambony,Random,Boeny,Mahajanga I,PRIMARY,MDG,-15.7104595,46.3147151,-30.1,9.6,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
MDG_002771,TIBA Fils Aymeric,Madagascar,CHRD1 Vavatenina,Random,Analanjirofo,Vavatenina,SECONDARY,MDG,-17.4658673,49.201187,98.1,4.7,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,227423
MDG_001643,TAMA KENMEGNE Leonel Jospin,Madagascar,CSB2 Antsamaka,Random,Sofia,Bealanana,PRIMARY,MDG,-14.5677535,48.6302137,1030.8,3.9,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,6532
MDG_002829,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD2  Bealanana,Random,Sofia,Bealanana,SECONDARY,MDG,-14.539453,48.7505205,1110,4.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,5425
MDG_002831,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD1 Port Bergé,Random,Sofia,Boriziny (Port Berge),SECONDARY,MDG,-15.5649391,47.6259234,27.3,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,276765
MDG_002828,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD1 Analalava,Random,Sofia,Analalava,SECONDARY,MDG,-14.6294092,47.7539859,49,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,196140
MDG_000013,SAHONDRANIRINA Martine Clara,Madagascar,CSB2 Anosipatrana,Random,Analamanga,Antananarivo Renivohitra,PRIMARY,MDG,-18.9284329,47.4981061,1273.5,1.8,HEALTH POST,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,133421
MDG_002755,SAHONDRANIRINA Martine Clara,Madagascar,CHRD2 Mahitsy,Random,Analamanga,Ambohidratrimo,SECONDARY,MDG,-18.7238995,47.3409135,1272,4.3,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002745,FITAHIANANAHARY Michael Milison,Madagascar,CHRR Menabe,Random,Menabe,Morondava,SECONDARY,MDG,-20.2980371,44.2988947,-2.5,4,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_000585,TAMA KENMEGNE Leonel Jospin,Madagascar,CSB2 Antanamitarana,Panel,Diana,Antsiranana II,PRIMARY,MDG,-12.34433,49.2938844,43.3,5.3,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,9
MDG_002925,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD2 HOMI Antsiranana,Panel,Diana,Antsiranana I,SECONDARY,MDG,-12.2932597,49.2874384,26.5,9.8,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,INPATIENT ONLY,TERTIARY,9
MDG_000841,Phil-Cédric MBE SAH,Madagascar,CSB2 Fandrandava,Random,Haute Matsiatra,Lalangina,PRIMARY,MDG,-21.435802,47.1078613,1083.3,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,9742
MDG_002824,TSIAVALA Heindro,Madagascar,CHRD2 Andapa,Random,Sava,Andapa,SECONDARY,MDG,-14.6648753,49.653763,477.3,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002840,Rakotonindriana Hanitratiavina,Madagascar,CHRD2 Ifanadiana,Random,Vatovavy,Ifanadiana,SECONDARY,MDG,-21.305966,47.6245423,438.1,4.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,210212
MDG_001207,Rakotonindriana Hanitratiavina,Madagascar,CSB1 Morarano Toby,Random,Vatovavy,Mananjary,PRIMARY,MDG,-21.3380693,47.9094338,45.6,4.7,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,2462
MDG_002740,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRR Sofia,Random,Sofia,Mandritsara,SECONDARY,MDG,-14.8747877,47.9844732,54.1,1.4,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,207133
MDG_003633,FITAHIANANAHARY Michael Milison,Madagascar,FSP Maison Centrale Toliara,Random,Atsimo Andrefana,Toliara I,PRIMARY,MDG,-23.3534478,43.6696262,12.3,21.8,OTHER (SPECIFY),Dispensaire pour les détenus,MILITARY/POLICE/NATIONAL GUARD,,URBAN,OUTPATIENT ONLY,PRIMARY,9
MDG_002832,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD1 Mampikony,Random,Sofia,Mampikony,SECONDARY,MDG,-16.0925384,47.6464235,63,1.2,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,227767
MDG_002852,RAMANEHOARIMALALA Fanjanirina Valisoa,Madagascar,CHU Andohatapenaka,Random,Analamanga,Antananarivo Renivohitra,TERTIARY,MDG,-18.8898547,47.4907385,1252.1,5,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3594387
MDG_002914,TIBA Fils Aymeric,Madagascar,CHU Place Kabary,Panel,Diana,Antsiranana I,TERTIARY,MDG,-12.26936204830812,49.29631348319379,19.3,55.1,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,157176
MDG_002781,FITAHIANANAHARY Michael Milison,Madagascar,CHRD2 Betioky Atsimo,Random,Atsimo Andrefana,Betioky Atsimo,SECONDARY,MDG,-23.7163935,44.382409,228,42.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002907,RAMANEHOARIMALALA Fanjanirina Valisoa,Madagascar,CHU GOB,Panel,Analamanga,Antananarivo Renivohitra,TERTIARY,MDG,-18.9190237,47.5229759,1254.4,20,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1846056
MDG_002905,RAZAFIMAHATRATRA Miora Halinosy,Madagascar,CHU CENHOSOA,Panel,Analamanga,Antananarivo Renivohitra,TERTIARY,MDG,-18.8964708,47.5432006,1244.8,4.9,NATIONAL REFERRAL HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,450000
MDG_002290,FITAHIANANAHARY Michael Milison,Madagascar,CSB2 Marofoty,Random,Atsimo Andrefana,Toliara II,PRIMARY,MDG,-22.9347466,43.5394875,30.9,5.4,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,9
MDG_002738,RALAIVAOZANDRY lucien Christophe,Madagascar,CHRR Betsiboka,Random,Betsiboka,Maevatanana,SECONDARY,MDG,-16.9503895,46.8322577,48.4,4.7,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002743,FITAHIANANAHARY Michael Milison,Madagascar,CHRR Androy,Random,Androy,Ambovombe Androy,SECONDARY,MDG,-25.1776606,46.0806169,0,2000,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002748,RALAIVAOZANDRY lucien Christophe,Madagascar,CHRD2 Amparafaravola,Random,Alaotra Mangoro,Amparafaravola,SECONDARY,MDG,-17.5881467,48.2214633,771.2,4.6,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002620,RAMARCELIMANANTSOA Herinantenaina Michael,Madagascar,CSB2 Mahabo,Random,Anosy,Betroka,PRIMARY,MDG,-23.6692083,46.134568,843.5,4.3,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,INPATIENT ONLY,PRIMARY,9
MDG_002775,FITAHIANANAHARY Michael Milison,Madagascar,CHRD1 Amboasary Atsimo,Panel,Anosy,Amboasary Sud,SECONDARY,MDG,-25.0427353,46.3779163,0,2600,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002607,RAMARCELIMANANTSOA Herinantenaina Michael,Madagascar,CSB2 Kelivaho,Random,Anosy,Betroka,PRIMARY,MDG,-22.9501785,46.1396391,1039.7,4.4,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,INPATIENT ONLY,PRIMARY,9
MDG_002802,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD2 Ambilobe,Panel,Diana,Ambilobe,SECONDARY,MDG,-13.1956125,49.0474059,19.9,4.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_000538,TAMA KENMEGNE Leonel Jospin,Madagascar,CSB2 Ambilobe DU,Panel,Diana,Ambilobe,PRIMARY,MDG,-13.1957133,49.0471567,23.3,8.1,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,9
MDG_001941,RALAIVAOZANDRY lucien Christophe,Madagascar,CSB1 Tanambao,Random,Atsinanana,Vohibinany (Brickaville),PRIMARY,MDG,-18.5903224,49.1167138,12.4,5,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,12607
MDG_003639,FITAHIANANAHARY Michael Milison,Madagascar,FSP RASALAMA,Random,Atsimo Andrefana,Toliara I,PRIMARY,MDG,-23.3550718,43.6699833,100.5,4.7,CLINIC/DISPENSARY,,MISSION/FAITH-BASED,,URBAN,OUTPATIENT ONLY,PRIMARY,9
