Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
MDG_002827,CHRD2 Vohemar,Sava,Vohimarina (Vohémar),SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,74.52256944444446,83.33333333333334,"[70.0, 60.0, 60.0, 60.0, 66.66666666666667, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",62.5,83.33333333333334,100.0,65.71180555555556,"[68.75, 63.888888888888886, 58.333333333333336, 71.875, nan]","[50, 100, 50, 50, 100, nan, 100, 100, 0, 50, 100, 100, 50, 75, 0, 100, 100, 0, 50, 100, 50, 50, 75, 0, 100, 100, 0, 50, 100, 25, 100, 100, nan, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",50.0,100.0,56.25,62.5,87.5,0.0,100.0,100.0,0.0,0.0,[],0.0,,,,,66.66666666666667,,100.0,100.0,0.0,,0,[],,,,,62.22666666666667,66.66666666666667,41.66666666666667,2.8000000000000003,,,100.0,100.0,0,,[],66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,50.0,0.0,100.0,51.851851851851855,"[0, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 0, 100, 0, 100, 0]",51.851851851851855,,,999.0,0.0
MDG_002909,CHU JRB,Analamanga,Antananarivo Renivohitra,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3000000,100,100,100,0,0,66.66666666666666,55.55555555555556,"[0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",,0.0,100.0,77.77777777777777,"[80.55555555555556, 75.0, nan, nan, nan]","[75, 100, 50, 100, 100, 100, 100, 100, 0, 75, 75, 75, nan, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",75.0,87.5,62.5,100.0,87.5,100.0,100.0,100.0,0.0,0.0,[],0.0,,,,,,,,,,,0,[],,,,,66.66666666666667,,,,,,,66.66666666666667,0,,[],0.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,33.333333333333336,"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 0, 0, 0]",33.333333333333336,,0.0,380.0,0.0
MDG_002787,CHRD2 Vangaindrano,Atsimo Atsinanana,Vangaindrano,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,76.38888888888889,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",,,100.0,52.77777777777778,"[44.44444444444444, 58.333333333333336, 58.333333333333336, 50.0, nan]","[25, 25, 50, 75, 25, 100, 100, 0, 0, 75, 75, 50, 75, 50, 100, 100, 0, 0, 25, 75, 50, 25, 50, 100, 100, 100, 0, 25, 50, 75, 50, 50, 0, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",37.5,56.25,56.25,56.25,43.75,75.0,100.0,50.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,,,,,,,0,[],,,,,73.33333333333333,,100.0,20.0,,,100.0,,0,,[],100.0,83.33333333333333,100.0,,100.0,100.0,100.0,0.0,100.0,50.0,100.0,0.0,29.62962962962963,"[0, 0, 100, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",29.62962962962963,,,25.0,999.0
MDG_002759,CHRD2 Ankazobe,Analamanga,Ankazobe,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,235000,100,100,100,100,0,75.21825396825398,85.71428571428571,"[50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",50.0,,100.0,64.72222222222223,"[50.0, 55.55555555555556, 88.88888888888889, 62.5, 66.66666666666667]","[100, 100, 0, nan, 100, 0, 0, 100, 0, 100, 100, 0, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, nan, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0]",100.0,100.0,40.0,100.0,80.0,60.0,20.0,100.0,0.0,66.66666666666667,"[100, 0, 100, nan]",100.0,100.0,0.0,100.0,,16.666666666666668,0.0,,50.0,0.0,,0,[],,,,,56.53333333333334,16.666666666666668,62.5,3.5,100.0,,100.0,,0,,[],16.666666666666664,75.0,100.0,,100.0,100.0,0.0,,,50.0,100.0,0.0,40.74074074074074,"[100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",40.74074074074074,,40.0,25.0,10.0
MDG_002930,CHRD2 Amboangibe,Sava,Sambava,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,0,0,83.7962962962963,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",,,100.0,67.5925925925926,"[69.44444444444444, 75.0, 58.333333333333336, nan, nan]","[100, 75, 100, 50, 100, 0, 100, 100, 0, 75, 100, 75, 50, 100, nan, 100, 100, 0, 75, 100, 25, 50, 75, 0, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",83.33333333333333,91.66666666666667,66.66666666666667,50.0,91.66666666666667,0.0,100.0,100.0,0.0,0.0,[],0.0,,,,,,,,,,,0,[],,,,,27.142857142857142,,71.42857142857143,10.0,,,0.0,,0,,[],83.33333333333334,66.66666666666667,100.0,,0.0,100.0,,,,,,,29.62962962962963,"[0, 0, 100, 0, 100, 0, 0, 0, 0, 100, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0]",29.62962962962963,,,999.0,999.0
MDG_002902,CHU SSPA,Analamanga,Antananarivo Renivohitra,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,TERTIARY,3000000,100,100,100,0,100,68.29861111111111,60.0,"[100.0, 0.0, 50.0, 50.0, 100.0]",,,60.0,76.59722222222221,"[80.55555555555556, 83.33333333333333, 66.66666666666667, 80.55555555555556, 71.875]","[100, 100, 75, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 50, 75, 75, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 100, nan, 75, 100, 0, 100, 0]",100.0,100.0,85.0,87.5,60.0,100.0,60.0,100.0,0.0,0.0,[],0.0,,,,,,,,,,,0,[],,,,,76.74074074074075,,100.0,30.22222222222222,,,100.0,,0,,[],16.666666666666664,50.0,0.0,,100.0,100.0,,0.0,,,,,40.74074074074074,"[0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",40.74074074074074,,,107.0,999.0
MDG_002916,CHU Tambohobe,Haute Matsiatra,Fianarantsoa I,TERTIARY,OTHER (SPECIFY),CHU,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,0,100,94.375,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",,100.0,100.0,88.75,"[78.125, 97.22222222222223, 90.625, 80.55555555555556, 97.22222222222223]","[100, 75, 100, nan, 50, 100, 0, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 75, 100, 100, nan, 50, 100, 100, 100, 100, 100, 100, 75, 100, 50, 100, 0, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100]",95.0,95.0,95.0,100.0,60.0,100.0,60.0,100.0,100.0,0.0,"[0, 0, 0, nan]",100.0,0.0,0.0,0.0,,,,,,,,0,[],,,,,86.18568232662193,,,,,83.55704697986577,100.0,75.0,0,,[],16.666666666666664,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[0, 0, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 0]",55.55555555555556,,,999.0,0.0
MDG_002762,CHRD2 Ambohimangakely,Analamanga,Antananarivo Avaradrano,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,325647,100,0,100,100,0,69.22222222222223,74.0,"[80.0, 60.0, 70.0, 70.0, 90.0]",74.0,,,64.44444444444444,"[52.77777777777778, 72.22222222222223, 72.22222222222223, 58.333333333333336, 66.66666666666667]","[100, 100, 75, 100, 0, 0, 0, 100, 0, 100, 100, 50, 100, 100, 100, 100, 0, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 50, 75, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0]",100.0,90.0,70.0,100.0,40.0,60.0,40.0,80.0,0.0,66.66666666666667,"[0, 100, 100, nan]",100.0,0.0,100.0,100.0,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,59.652777777777786,66.66666666666667,90.0,1.9444444444444444,80.0,,,,0,,[],16.666666666666664,25.0,0.0,,,100.0,0.0,,0.0,50.0,100.0,0.0,37.03703703703704,"[100, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",37.03703703703704,,5.0,40.0,2.0
MDG_002858,CHU Andrainjato,Haute Matsiatra,Fianarantsoa I,TERTIARY,OTHER (SPECIFY),Centre Hospitalier Universitaire (CHU),MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,0,0,100,0,0,90.55555555555557,,[],,,,90.55555555555557,"[97.22222222222223, 83.33333333333333, 91.66666666666667, 94.44444444444444, 86.11111111111111]","[100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 100, 75, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 0, 100, 100]",100.0,100.0,95.0,100.0,60.0,100.0,60.0,100.0,100.0,,"[nan, nan, nan, nan]",100.0,,,,,,,,,,,0,[],,,,,,,,,,,,,0,,[],100.0,100.0,,,,100.0,,,100.0,100.0,100.0,100.0,44.44444444444444,"[0, 0, 0, 0, 100, 0, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0]",44.44444444444444,,,999.0,999.0
MDG_003631,FSP Indosuma Toliara,Atsimo Andrefana,Toliara I,PRIMARY,HEALTH POST,,OTHER (SPECIFY),Dispensaire pour ses travailleurs,PERIURBAN,OUTPATIENT ONLY,PRIMARY,9,0,0,100,0,0,,,[],,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,0.0,[],0.0,,,,,,,,,,,0,[],,,,,56.25,,100.0,12.5,,,,,0,,[],83.33333333333334,100.0,,,,100.0,,,100.0,,,,,[nan],,,,999.0,999.0
MDG_002837,CHRD1 Betafo Avaratsena,Vakinankaratra,Betafo,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,350469,100,100,100,100,100,71.90088383838383,63.45454545454545,"[54.54545454545455, 40.0, 30.0, 30.0, 30.0, 50.0, 100.0, 100.0, 100.0, 100.0]",36.909090909090914,,90.0,80.34722222222223,"[91.66666666666667, 72.22222222222223, 75.0, 72.22222222222223, 90.625]","[100, 100, 75, 100, 50, 100, 100, 100, 100, 100, 100, 50, 75, 25, 100, 0, 100, 100, 100, 75, 50, nan, 75, 100, 0, 100, 100, 100, 75, 50, 75, 50, 100, 100, 100, 0, 75, 100, 100, nan, 50, 100, 100, 100, 100]",95.0,90.0,65.0,83.33333333333333,50.0,100.0,60.0,100.0,80.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,43.333333333333336,40.0,0.0,100.0,0.0,,0,[],,,,,71.66666666666667,43.333333333333336,100.0,15.0,100.0,,100.0,,0,,[],100.0,50.0,0.0,,100.0,100.0,0.0,0.0,100.0,50.0,0.0,100.0,11.11111111111111,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0]",11.11111111111111,,,0.0,0.0
MDG_002732,CHRR Vakinankaratra,Vakinankaratra,Antsirabe I,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,100,100,65.93055555555557,49.777777777777786,"[50.0, 50.0, 30.0, 40.0, 60.0, 50.0, 50.0, 66.66666666666667, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",46.0,53.333333333333336,50.0,82.08333333333334,"[84.375, 68.75, 91.66666666666667, 81.25, 84.375]","[50, 75, 75, nan, 75, 100, 100, 100, 100, 75, 50, 50, nan, 75, 100, 0, 100, 100, 100, 100, 75, 100, 50, 100, 100, 100, 100, 50, 50, 75, nan, 75, 100, 100, 100, 100, 100, 100, 100, nan, 75, 100, 0, 100, 100]",75.0,75.0,75.0,100.0,70.0,100.0,60.0,100.0,100.0,66.66666666666667,"[100, 100, 0, nan]",100.0,100.0,100.0,0.0,,20.0,60.0,,0.0,0.0,,0,[],,,,,50.0,20.0,,,80.0,,100.0,0.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 100, 0, 0, 100, 100, 0, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 0, 100, 0, 0, 0]",55.55555555555556,,,0.0,0.0
MDG_002834,CHRD2 Ambatolampy,Vakinankaratra,Ambatolampy,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,311312,100,100,100,100,0,68.99038461538461,59.23076923076923,"[60.0, 70.0, 70.0, 60.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0]",64.0,50.0,60.0,78.75,"[81.25, 90.625, 90.625, 90.625, 40.625]","[75, 100, 100, nan, 75, 100, 0, 100, 100, 100, 100, 75, nan, 50, 100, 100, 100, 100, 100, 100, 75, nan, 50, 100, 100, 100, 100, 100, 75, 100, nan, 50, 100, 100, 100, 100, 75, 100, 50, nan, 0, 100, 0, 0, 0]",90.0,95.0,80.0,,45.0,100.0,60.0,80.0,80.0,0.0,[],0.0,,,,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,55.97222222222223,33.333333333333336,100.0,2.5,100.0,,100.0,0.0,0,,[],100.0,83.33333333333333,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,37.03703703703704,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 0]",37.03703703703704,,0.0,41.0,0.0
MDG_002813,CHRD1 Arivonimamo,Itasy,Arivonimamo,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,400834,100,100,100,100,0,65.05555555555556,67.33333333333333,"[60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",52.0,50.0,100.0,62.777777777777786,"[41.666666666666664, 55.55555555555556, 77.77777777777777, 52.77777777777778, 86.11111111111111]","[0, 0, 25, 100, 50, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 75, 100, 0, 100, 0, 100, 100, 100, 0, 75, 100, 100, 100, 100]",80.0,80.0,25.0,20.0,60.0,100.0,40.0,100.0,60.0,33.333333333333336,"[100, 0, 0, nan]",100.0,100.0,0.0,0.0,,6.666666666666667,0.0,,20.0,0.0,,0,[],,,,,51.243589743589745,6.666666666666667,54.166666666666664,15.384615384615385,100.0,,,80.0,0,,[],16.666666666666664,66.66666666666667,100.0,100.0,100.0,100.0,0.0,,0.0,,,,22.22222222222222,"[100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",22.22222222222222,,100.0,10.0,10.0
MDG_000270,CSB2 Ambatomanga,Itasy,Arivonimamo,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8416,0,100,100,100,100,47.89682539682539,38.57142857142857,"[50.0, 40.0, 30.0, 50.0, 50.0, 50.0, 0.0]",44.0,,25.0,57.222222222222214,"[66.66666666666667, 55.55555555555556, 55.55555555555556, 52.77777777777778, 55.55555555555556]","[100, 100, 0, 0, 100, 100, 100, 100, 0, 100, 100, 75, 0, 25, 100, 0, 100, 0, 100, 100, 100, 0, 0, 100, 0, 100, 0, 100, 100, 75, 0, 0, 100, 0, 100, 0, 100, 100, 100, 0, 0, 100, 0, 100, 0]",100.0,100.0,70.0,0.0,25.0,100.0,20.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100.0,100.0,0.0,100.0,100.0,0.0,0.0,,0.0,0.0,0.0,5,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,75.83629893238434,0.0,100.0,100.0,60.0,95.01779359430606,100.0,,5,0.0,"[0, 0, 0, 0, 0]",100.0,60.0,,,0.0,100.0,100.0,0.0,100.0,,,,3.7037037037037037,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0]",3.7037037037037037,,100.0,1.0,1.0
MDG_000305,CSB2 Ambohinaivo,Itasy,Miarinarivo,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,11009,0,0,100,100,100,55.48148148148148,48.0,"[40.0, 50.0, 50.0, 50.0, 50.0]",48.0,,,62.96296296296297,"[66.66666666666667, 66.66666666666667, 55.55555555555556, nan, nan]","[100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,66.66666666666667,0.0,33.333333333333336,100.0,66.66666666666667,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,0.0,0.0,,0.0,0.0,25.0,3,"[25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,45.83333333333333,0.0,66.66666666666666,22.5,40.0,100.0,,,3,0.0,"[0, 0, 0]",100.0,25.0,,,,0.0,0.0,0.0,100.0,,,,,[nan],,,0.0,1.0,0.0
MDG_000379,CSB2 Amboniandrefana,Vakinankaratra,Antanifotsy,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,10226,0,0,100,100,100,53.034722222222214,36.0,"[40.0, 30.0, 30.0, 40.0, 40.0]",36.0,,,70.06944444444443,"[83.33333333333333, 81.25, 50.0, 71.875, 63.888888888888886]","[100, 100, 75, 75, 100, 100, 100, 100, 0, 100, 100, 100, nan, 50, 100, 0, 100, 100, 75, 100, 75, nan, 50, 0, 0, 100, 0, 100, 100, 50, nan, 25, 100, 100, 100, 0, 50, 50, 75, 75, 25, 100, 0, 100, 100]",85.0,90.0,75.0,75.0,50.0,80.0,40.0,100.0,40.0,75.0,"[0, 100, 100, 100]",100.0,0.0,100.0,100.0,100.0,26.666666666666668,0.0,,80.0,0.0,20.0,5,"[25.0, 25.0, 25.0, 25.0, 0.0]",80.0,0.0,0.0,0.0,63.26027944111777,26.666666666666668,100.0,7.0,100.0,82.63473053892216,,,5,0.0,"[0, 0, 0, 0, 0]",100.0,75.0,,,,100.0,0.0,100.0,100.0,,,,,[nan],,,0.0,2.0,0.0
MDG_002814,CHRD2 Soavinandriana,Itasy,Soavinandriana,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,100000,100,100,100,0,0,48.26388888888889,43.75,"[0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",,33.333333333333336,50.0,52.777777777777786,"[44.44444444444444, 44.44444444444444, 55.55555555555556, 52.77777777777778, 66.66666666666667]","[100, 100, 0, 0, 0, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0, 75, 100, 0, 0, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 0]",95.0,100.0,0.0,0.0,20.0,100.0,60.0,100.0,0.0,66.66666666666667,"[0, 100, 100, nan]",100.0,0.0,100.0,100.0,,,,,,,,0,[],,,,,67.61904761904762,,100.0,2.8571428571428568,,,,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,50.0,0.0,100.0,29.62962962962963,"[100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",29.62962962962963,,0.0,4.0,0.0
MDG_002912,CHU Mitsinjo Betanimena,Atsimo Andrefana,Toliara II,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,0,100,100,100,78.58585858585857,72.72727272727272,"[63.63636363636363, 70.0, 80.0, 70.0, 80.0]",72.72727272727272,,,84.44444444444443,"[86.11111111111111, 83.33333333333333, 80.55555555555556, 83.33333333333333, 88.88888888888889]","[100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,75.0,100.0,85.0,100.0,100.0,100.0,0.0,33.333333333333336,"[100, 0, 0, nan]",100.0,100.0,0.0,0.0,,68.33333333333334,100.0,100.0,100.0,0.0,,0,[],,,,,47.945470455956126,68.33333333333334,92.15686274509804,0.2127659574468085,40.0,39.02439024390244,,,0,,[],16.666666666666664,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,"[0, 0, 0, 0, 100, 0, 0, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0]",44.44444444444444,,,164.0,999.0
MDG_002910,CHU JRA,Analamanga,Antananarivo Renivohitra,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,150000,100,0,100,0,100,74.86111111111111,,[],,,,74.86111111111111,"[80.55555555555556, 77.77777777777777, 68.75, 83.33333333333333, 63.888888888888886]","[75, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 75, 100, nan, 75, 100, 0, 100, 0, 50, 100, 100, 100, 100, 100, 100, 100, 0, 75, 100, 75, 75, 50, 100, 0, 100, 0]",80.0,95.0,80.0,93.75,70.0,100.0,60.0,100.0,0.0,0.0,[],0.0,,,,,,,,,,,0,[],,,,,100.0,,,,,100.0,,,0,,[],33.33333333333333,66.66666666666667,0.0,,,100.0,,100.0,,50.0,0.0,100.0,51.851851851851855,"[100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0]",51.851851851851855,,0.0,597.0,0.0
MDG_001121,CSB2 Analaliry,Ihorombe,Ihosy,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,15271,0,0,100,100,100,56.45138888888889,42.0,"[30.0, 50.0, 50.0, 40.0, 40.0]",42.0,,,70.90277777777779,"[93.75, 63.888888888888886, 71.875, 62.5, 62.5]","[100, 100, 100, nan, 50, 100, 100, 100, 100, 75, 100, 75, 100, 25, 100, 0, 100, 0, 75, 75, 75, nan, 50, 100, 0, 100, 100, 75, 75, 75, nan, 75, 100, 0, 100, 0, 50, 100, 75, nan, 75, 100, 0, 100, 0]",75.0,90.0,80.0,100.0,55.0,100.0,20.0,100.0,40.0,50.0,"[100, 0, 0, 100]",100.0,100.0,0.0,0.0,100.0,33.333333333333336,0.0,,100.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,86.1202629543697,33.333333333333336,100.0,97.5,100.0,99.76798143851508,,,5,0.0,"[0, 0, 0, 0, 0]",16.666666666666664,75.0,,,,100.0,0.0,100.0,100.0,,,,,[nan],,,,0.0,0.0
