Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
LBR_000105,Marcus Saye Payekar,Liberia,Barconnie Clinic,Random,Grand Bassa,Buchanan District,PRIMARY,LBR,5.8159013,-10.0051168,16.6,1.6,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3324
LBR_000107,Marcus Saye Payekar,Liberia,Camphor Mission Clinic,Random,Grand Bassa,Buchanan District,PRIMARY,LBR,5.9173068,-9.9163357,47.7,1.8,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,9355
LBR_000110,Ernest Edward Hallowanger,Liberia,Liberia Government Hospital (Buchanan),Random,Grand Bassa,Buchanan District,TERTIARY,LBR,5.884057260123896,-10.045856544757306,16.1,4.8,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,55923
LBR_000128,Marcus Saye Payekar,Liberia,St John Clinic,Random,Grand Bassa,District # 2,PRIMARY,LBR,6.0049042,-10.0197099,0,3600,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,10917
LBR_000298,Ernest Edward Hallowanger,Liberia,Du-side Hospital,Panel,Margibi,Firestone District,TERTIARY,LBR,6.35320034344341,-10.469815973202204,52.9,4.8,OTHER GENERAL HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,22981
LBR_000300,Ernest Edward Hallowanger,Liberia,Garzon Health Center,Random,Margibi,Firestone District,SECONDARY,LBR,6.404516659682981,-10.429352168003495,23.6,4.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,3271
LBR_000318,Ernest Edward Hallowanger,Liberia,Kakata Health Center,Random,Margibi,Kakata District,PRIMARY,LBR,6.547927502548832,-10.334919467578022,103.5,4.1,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,7196
LBR_000445,Jenninah N. Okiror,Liberia,St. Joseph's Catholic Hospital (Bushrod District),Panel,Montserrado,Bushrod District,TERTIARY,LBR,6.368723390024574,-10.790132520058501,8.4,43.7,MATERNAL/CHILD HEALTH CLINIC,,MISSION/FAITH-BASED,,PERIURBAN,OUTPATIENT ONLY,TERTIARY,28642
LBR_000446,Hawa Princess Massaquoi,Liberia,St. Matthew Clinic,Random,Montserrado,Bushrod District,PRIMARY,LBR,6.3630861,-10.7779705,26.6,4.8,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000503,Jenninah N. Okiror,Liberia,Jorkpen Town Clinic,Random,Montserrado,Central Monrovia district,PRIMARY,LBR,6.2938867237245235,-10.786136190133448,12.2,40,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,URBAN,OUTPATIENT ONLY,PRIMARY,35800
LBR_000560,Hawa Princess Massaquoi,Liberia,Duport Health Center,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.2746383,-10.6930564,0,2000,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000563,Hawa Princess Massaquoi,Liberia,E S Grant Mental Hospital,Random,Montserrado,Commonwealth District,TERTIARY,LBR,6.271132,-10.6885996,45.8,4.9,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,TERTIARY,9
LBR_000592,Samuel P Peters Jr.,Liberia,Macphine Health Center,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.3068341,-10.6951641,46.3,3.7,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000607,Samuel P Peters Jr.,Liberia,Omega Community Clinic,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.2428382,-10.6885907,0,1184.1,MATERNAL/CHILD HEALTH CLINIC,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,3378
LBR_000614,Samuel P Peters Jr.,Liberia,Pipeline Health Center,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.3001187,-10.6919049,30.8,4.4,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,75722
LBR_000684,Irene Y. GAYE,Liberia,Maggie Medical Clinic,Random,Montserrado,Somalia Drive District,PRIMARY,LBR,6.3433184,-10.7416704,14.7,2000,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,194
LBR_000701,Irene Y. GAYE,Liberia,New Georgia Community Health Center,Panel,Montserrado,Somalia Drive District,SECONDARY,LBR,6.3510845,-10.75649,37.3,7.2,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,SECONDARY,48547
LBR_000807,Prince Dehnue,Liberia,Arcelor Mittal Hospital,Random,Nimba,Sanniquelleh Mahn District,TERTIARY,LBR,7.5847751,-8.5377029,546.3,4.6,NATIONAL REFERRAL HOSPITAL,,NGO/NOT-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,5349
LBR_000526,Jenninah N. Okiror,Liberia,St. Joseph's Catholic Hospital (Central Monrovia district),Random,Montserrado,Central Monrovia district,TERTIARY,LBR,6.2736270445052815,-10.754729960935396,10.6,112.3,NATIONAL REFERRAL HOSPITAL,,MISSION/FAITH-BASED,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,23904
LBR_000296,Ernest Edward Hallowanger,Liberia,Cotton Tree Health Center,Panel,Margibi,Firestone District,SECONDARY,LBR,6.291426387621361,-10.329667450869763,34.7,3.6,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,16401
LBR_000811,Melvin B.G. Wah,Liberia,Equip Clinic,Random,Nimba,Sanniquelleh Mahn District,PRIMARY,LBR,7.22642,-8.968805,312,4.4,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,12637
LBR_000652,Irene Y. GAYE,Liberia,Chocolate City Health Center,Panel,Montserrado,Somalia Drive District,SECONDARY,LBR,6.3293159,-10.7523988,12.2,4.7,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,21630
LBR_000815,Melvin B.G. Wah,Liberia,Ganta Methodist Hospital,Panel,Nimba,Sanniquelleh Mahn District,TERTIARY,LBR,7.2354279,-8.9773445,310.8,4.5,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,24652
LBR_000458,Johnson Bernard,Liberia,Bensonville Hospital,Random,Montserrado,Careysburg District,TERTIARY,LBR,6.44728,-10.6145083,84.7,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,13000
LBR_000831,Prince Dehnue,Liberia,Jackson F. Doe Memorial Hospital,Random,Nimba,Tappita District,TERTIARY,LBR,6.5086303,-8.8625331,59.3,4.7,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,63000
LBR_000116,Ernest Edward Hallowanger,Liberia,Steven Tolbert Memorial Hospital (ArcelorMittal),Random,Grand Bassa,Buchanan District,TERTIARY,LBR,6.5086303,-8.8625331,123.4,4.5,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,19234
