Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
LBR_000062,Garmue Clinic,Bong,Panta,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,8986,100,100,100,100,100,79.57912457912457,84.7138047138047,"[80.0, 88.88888888888889, 90.0, 80.0, 81.81818181818181, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 50.0, 100.0]",84.14141414141415,90.0,80.0,74.44444444444444,"[72.22222222222223, 75.0, 77.77777777777777, 75.0, 72.22222222222223]","[75, 100, 75, 100, 0, 100, 100, 100, 0, 75, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 75, 75, 50, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 75, 100, 75, 100, 0, 100, 100, 100, 0]",85.0,100.0,80.0,95.0,10.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,48.416608022519355,65.0,100.0,15.0,20.0,38.916256157635466,0.0,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,26.666666666666668,15.0,4.0
LBR_000212,Rally Time Hospital,Grand Kru,Barclayville District,TERTIARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,5806,100,100,100,100,100,87.77777777777779,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, nan, nan, nan]",100.0,100.0,100.0,75.55555555555557,"[69.44444444444444, 75.0, 86.11111111111111, 72.22222222222223, 75.0]","[75, 75, 50, 75, 50, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 100, 75, 75, 50, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0]",75.0,75.0,65.0,75.0,70.0,100.0,100.0,100.0,20.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,74.64285714285714,100.0,100.0,22.5,100.0,100.0,0.0,100.0,0,,[],16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.62962962962963,"[100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0]",29.62962962962963,,43.333333333333336,30.0,13.0
LBR_000070,Beletanda,Bong,Sanoyea,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,2964,100,100,100,100,100,81.01851851851852,83.70370370370371,"[80.0, 88.88888888888889, 80.0, 90.0, 66.66666666666667, 100.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",81.11111111111111,70.0,100.0,78.33333333333333,"[83.33333333333333, 75.0, 75.0, 77.77777777777777, 80.55555555555556]","[100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 75, 100, 75, 100, 25, 100, 100, 100, 0, 100, 75, 75, 100, 50, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0]",95.0,95.0,80.0,100.0,35.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,80.0,40.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,50.89852607709751,66.66666666666667,100.0,13.75,20.0,22.539682539682538,33.333333333333336,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,10.0,10.0,1.0
LBR_000281,Zenalormai Clinic,Lofa,Voinjama District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1864,100,100,100,100,100,36.66666666666667,36.66666666666667,"[66.66666666666667, 80.0, 90.0, 80.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]",73.33333333333334,0.0,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,63.333333333333336,75.0,,100.0,20.0,,0,[],,,,,40.873015873015866,63.333333333333336,77.77777777777779,5.0,40.0,100.0,0.0,0.0,0,,[],33.33333333333333,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,,[nan],,,44.44444444444444,9.0,4.0
LBR_000277,Tellewoyan Memorial Hospital,Lofa,Voinjama District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,24450,100,100,100,100,100,65.93981481481481,75.62962962962962,"[80.0, 90.0, 80.0, 90.0, 77.77777777777777, 50.0, 50.0, 66.66666666666667, 50.0, 50.0, 100.0, 100.0, 100.0, 50.0, 100.0]",83.55555555555556,53.333333333333336,90.0,56.25,"[68.75, 50.0, 50.0, nan, nan]","[100, 100, 100, 50, 100, 0, nan, 100, 0, 0, 50, 100, nan, nan, 0, 100, 100, 0, 75, 100, 50, 75, nan, 0, 0, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",58.333333333333336,83.33333333333333,83.33333333333333,62.5,100.0,0.0,50.0,100.0,0.0,100.0,"[100, 100, nan, nan]",100.0,100.0,100.0,,,56.66666666666667,75.0,,80.0,20.0,,0,[],,,,,60.112670068027214,56.66666666666667,100.0,0.0,20.0,77.45535714285714,66.66666666666667,100.0,0,,[],66.66666666666666,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,50.0,0.0,100.0,44.44444444444444,"[100, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",44.44444444444444,,,85.0,999.0
LBR_000270,Bondi Clinic,Lofa,Voinjama District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4900,100,0,100,100,100,72.44444444444444,72.44444444444444,"[55.55555555555556, 88.88888888888889, 77.77777777777777, 90.0, 50.0]",72.44444444444444,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,75.0,"[100, 100, 0, 100]",100.0,100.0,100.0,0.0,100.0,56.66666666666667,100.0,,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,60.03463203463203,56.66666666666667,100.0,0.0,50.0,93.5064935064935,,,1,0.0,[0],100.0,80.0,0.0,,,100.0,100.0,100.0,100.0,,,,,[nan],,,40.0,10.0,4.0
LBR_000271,Duogomai Clinic,Lofa,Voinjama District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3416,100,0,100,100,100,71.11111111111111,71.11111111111111,"[60.0, 77.77777777777777, 70.0, 70.0, 77.77777777777777]",71.11111111111111,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, nan, 100]",100.0,100.0,100.0,,100.0,50.0,100.0,,80.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,62.731470549652364,50.0,77.77777777777779,5.7142857142857135,100.0,80.16528925619835,,,1,0.0,[0],50.0,60.0,0.0,,,100.0,0.0,100.0,100.0,,,,,[nan],,,80.0,10.0,8.0
LBR_000285,Curran Lutheran Hospital,Lofa,Zorzor District,TERTIARY,OTHER (SPECIFY),Faith Base,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,7576,100,100,100,100,100,72.96296296296296,72.96296296296296,"[55.55555555555556, 90.0, 70.0, 40.0, 88.88888888888889, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",68.88888888888889,50.0,100.0,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,46.66666666666667,100.0,,60.0,0.0,33.333333333333336,3,"[25.0, 50.0, 25.0]",100.0,0.0,0.0,33.333333333333336,58.31349206349206,46.66666666666667,100.0,3.194444444444444,25.0,100.0,100.0,33.333333333333336,3,0.0,"[0, 0, 0]",83.33333333333334,71.42857142857143,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,"[100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",22.22222222222222,,,999.0,999.0
LBR_000286,Fissibu Clinic,Lofa,Zorzor District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5680,100,100,100,100,100,73.0799062049062,62.72727272727273,"[50.0, 88.88888888888889, 66.66666666666667, 90.0, 44.44444444444444, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, nan, nan, nan, nan]",68.0,50.0,100.0,83.43253968253967,"[63.888888888888886, 83.33333333333333, 81.25, 92.85714285714286, 95.83333333333333]","[100, 100, 75, 50, 50, 100, 100, 0, 0, 100, 100, 100, 50, 100, 100, 100, 100, 0, 100, 100, 100, nan, 50, 100, 100, 100, 0, 100, 100, 100, nan, 50, 100, 100, 100, nan, 100, 100, 75, nan, nan, 100, 100, 100, nan]",100.0,100.0,90.0,50.0,62.5,100.0,100.0,80.0,0.0,0.0,[],0.0,,,,,50.0,100.0,,80.0,0.0,33.333333333333336,3,"[50.0, 25.0, 25.0]",100.0,0.0,0.0,33.333333333333336,60.83654416123296,50.0,100.0,41.25,20.0,94.6058091286307,20.0,100.0,3,0.0,"[0, 0, 0]",50.0,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,[nan],,,53.84615384615385,13.0,7.0
LBR_000038,Determiner Clinic,Bong,Jorquelleh,PRIMARY,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,9,0,0,100,100,0,80.05555555555554,80.66666666666666,"[77.77777777777777, 55.55555555555556, 90.0, 90.0, 90.0]",80.66666666666666,,,79.44444444444443,"[80.55555555555556, 77.77777777777777, 80.55555555555556, 77.77777777777777, 80.55555555555556]","[100, 100, 100, 75, 50, 100, 100, 100, 0, 100, 100, 75, 75, 50, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0]",100.0,100.0,85.0,90.0,40.0,100.0,100.0,100.0,0.0,0.0,[],0.0,,,,,60.000000000000014,100.0,,100.0,0.0,,0,[],,,,,56.352272727272734,60.000000000000014,90.9090909090909,14.5,60.0,,,,0,,[],16.666666666666664,0.0,,,,0.0,0.0,,0.0,,,,3.7037037037037037,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.7037037037037037,,20.0,30.0,6.0
LBR_000160,Mbaloma Clinic,Grand Cape Mount,Gola konneh District,PRIMARY,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4941,100,0,100,100,100,77.22222222222221,70.0,"[60.0, 70.0, 70.0, 80.0, 70.0]",70.0,,,84.44444444444443,"[88.88888888888889, 88.88888888888889, 77.77777777777777, 83.33333333333333, 83.33333333333333]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 50, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,100.0,100.0,90.0,70.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,0.0,100.0,52.666666666666664,66.66666666666667,66.66666666666666,30.0,0.0,100.0,,,1,0.0,[0],100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,3.7037037037037037,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100]",3.7037037037037037,,0.0,4.0,0.0
LBR_000163,Bamballa Clinic,Grand Cape Mount,Porkpa District,PRIMARY,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,12897,100,0,100,100,100,78.37037037037035,66.0,"[70.0, 50.0, 70.0, 70.0, 70.0]",66.0,,,90.74074074074072,"[83.33333333333333, 100.0, 88.88888888888889, nan, nan]","[100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,83.33333333333333,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.000000000000014,80.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,0.0,100.0,53.47976878612717,60.000000000000014,100.0,10.0,0.0,97.39884393063583,,,1,0.0,[0],100.0,80.0,100.0,,,0.0,100.0,100.0,100.0,,,,9.090909090909092,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100]",,9.090909090909092,0.0,5.0,0.0
LBR_000772,Yeagbah Town Clinic,Montserrado,Todee District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5895,0,0,100,100,100,77.77777777777777,88.88888888888889,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]",88.88888888888889,,,66.66666666666667,"[55.55555555555556, 55.55555555555556, 88.88888888888889, nan, nan]","[0, 100, 100, 0, 0, 100, 100, 100, 0, 0, 100, 0, 0, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",33.333333333333336,100.0,66.66666666666667,33.333333333333336,66.66666666666667,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,100.0,,,100.0,100.0,,0,[],,,,,60.125,100.0,100.0,3.75,0.0,96.875,,,0,,[],100.0,100.0,,,,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,100.0,12.0,12.0
LBR_000263,Sacromu Clinic,Lofa,Salayea District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3557,100,0,100,100,100,79.81746031746032,74.0,"[70.0, 70.0, 80.0, 70.0, 80.0]",74.0,,,85.63492063492063,"[83.33333333333333, 77.77777777777777, 77.77777777777777, 96.42857142857143, 92.85714285714286]","[100, 100, 100, 50, 100, 100, 100, 100, 0, 100, 100, 100, 25, 75, 100, 100, 100, 0, 100, 100, 50, 50, 100, 100, 100, 100, 0, 100, 75, 100, nan, 100, 100, 100, 100, nan, 100, 100, 100, nan, 50, 100, 100, 100, nan]",100.0,95.0,90.0,41.666666666666664,85.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,15.0,5,"[0.0, 0.0, 0.0, 25.0, 50.0]",40.0,0.0,20.0,0.0,44.48542805100182,66.66666666666667,22.22222222222222,42.5,20.0,71.03825136612022,,,5,20.0,"[0, 0, 0, 0, 100]",100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,,[nan],,,0.0,9.0,0.0
LBR_000207,Barclayville Health Center,Grand Kru,Barclayville District,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,SECONDARY,6952,100,100,100,100,100,87.84722222222223,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,75.69444444444444,"[72.22222222222223, 83.33333333333333, 72.22222222222223, 75.0, nan]","[75, 75, 75, 75, 50, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 100, 75, 75, 75, 75, 50, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",75.0,75.0,75.0,75.0,56.25,100.0,100.0,100.0,25.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,0,[],,,,,79.40476190476191,100.0,100.0,20.833333333333336,60.0,100.0,75.0,100.0,0,,[],16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,25.925925925925927,"[100, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0]",25.925925925925927,,28.57142857142857,28.0,8.0
LBR_000810,E & J Medical Hospital,Nimba,Sanniquelleh Mahn District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,12328,100,100,100,100,100,68.85185185185185,58.81481481481481,"[77.77777777777777, 55.55555555555556, 70.0, 88.88888888888889, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",76.44444444444443,0.0,100.0,78.88888888888889,"[66.66666666666667, 72.22222222222223, 77.77777777777777, 88.88888888888889, 88.88888888888889]","[100, 100, 50, 100, 50, 100, 100, 0, 0, 100, 100, 100, 100, 50, 100, 100, 0, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,70.0,100.0,100.0,60.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,50.0,100.0,,80.0,0.0,,0,[],,,,,50.41383219954649,50.0,25.396825396825395,7.5,20.0,100.0,50.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.925925925925927,"[100, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0]",25.925925925925927,,20.754716981132077,106.0,22.0
LBR_000817,G.W. Harley Hospital,Nimba,Sanniquelleh Mahn District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,28305,100,100,100,100,100,71.0,73.1111111111111,"[55.55555555555556, 55.55555555555556, 88.88888888888889, 66.66666666666667, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",69.33333333333334,50.0,100.0,68.8888888888889,"[66.66666666666667, 72.22222222222223, 66.66666666666667, 66.66666666666667, 72.22222222222223]","[100, 100, 50, 100, 50, 100, 100, 0, 0, 100, 50, 50, 100, 50, 100, 100, 100, 0, 0, 100, 50, 100, 50, 100, 100, 100, 0, 0, 100, 50, 100, 50, 100, 100, 100, 0, 50, 100, 50, 100, 50, 100, 100, 100, 0]",50.0,90.0,50.0,100.0,50.0,100.0,100.0,80.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,53.333333333333336,100.0,,100.0,0.0,,0,[],,,,,58.084421534937,53.333333333333336,25.773195876288657,9.399999999999999,60.0,100.0,,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0]",55.55555555555556,,53.96825396825397,63.0,34.0
LBR_000368,Little Wlebo Clinic,Maryland,Harper District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,886,100,0,100,100,100,72.22222222222223,44.44444444444444,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]",88.88888888888889,0.0,,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,50.0,,,100.0,0.0,,0,[],,,,,54.833333333333336,50.0,100.0,25.0,80.0,74.0,,0.0,0,,[],16.666666666666664,83.33333333333333,100.0,100.0,,100.0,0.0,100.0,100.0,,,,3.7037037037037037,"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.7037037037037037,,53.333333333333336,15.0,8.0
LBR_000365,Cavalla Clinic,Maryland,Harper District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5710,100,100,100,100,100,67.77777777777777,44.44444444444444,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]",88.88888888888889,0.0,,91.11111111111111,"[100.0, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,58.333333333333336,3,"[25.0, 75.0, 75.0]",100.0,0.0,66.66666666666667,66.66666666666667,39.3064182194617,50.0,75.0,6.666666666666666,80.0,63.47826086956522,0.0,0.0,3,66.66666666666667,"[0, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,11.11111111111111,"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0]",11.11111111111111,,16.666666666666664,18.0,3.0
LBR_000034,Charles B Dunbar Hospital,Bong,Jorquelleh,TERTIARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,60215,100,100,100,100,100,86.64814814814814,91.62962962962962,"[100.0, 55.55555555555556, 90.0, 90.0, 88.88888888888889, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",84.88888888888889,90.0,100.0,81.66666666666666,"[77.77777777777777, 86.11111111111111, 88.88888888888889, 77.77777777777777, 77.77777777777777]","[75, 75, 75, 75, 100, 100, 100, 100, 0, 75, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 75, 100, 75, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0]",85.0,95.0,90.0,95.0,70.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,100.0,20.0,30.0,5,"[50.0, 25.0, 25.0, 25.0, 25.0]",100.0,0.0,0.0,20.0,42.90813057869569,66.66666666666667,94.11764705882352,14.84375,0.0,24.728850325379614,0.0,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,33.333333333333336,"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 100, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 100, 100, 0]",33.333333333333336,,0.0,202.0,0.0
