Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
GHA_006458,ROBERT NUOH,Ghana,Santijan CHPS,Random,Upper West,Sissala East,PRIMARY,GHA,10.5396945,-1.5347333,205.8,3.9,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,353
GHA_003922,Beatrice,Ghana,Eastern Regional Hospital,Panel,Eastern,New Juaben,SECONDARY,GHA,6.097111248935218,-0.2562344995288144,210,4.9,REGIONAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,3000000
GHA_003539,Victoria Elorm Deegbe,Ghana,Okumaning CHPS,Random,Eastern,Denkyembour,PRIMARY,GHA,6.1266772,-0.9064991,151.4,4.8,CHPS,,OTHER (SPECIFY),Ghana health service,RURAL,OUTPATIENT ONLY,PRIMARY,5157
GHA_009190,William Akatoti,Ghana,Mfadwen CHPS,Panel,Central,Awutu Senya,PRIMARY,GHA,5.6123117,-0.5451312,149.5,3.2,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5006
GHA_008250,Abraham Nii Odoi Sowah,Ghana,Woramumuso CHPS Compound,Random,Ahafo,Asutifi South,PRIMARY,GHA,6.8877518,-2.4156604,191.5,3.9,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,1772
GHA_001862,Abraham Nii Odoi Sowah,Ghana,Tewbabi CHPS,Random,Brong Ahafo,Berekum,PRIMARY,GHA,7.4844759,-2.6041084,307.7,4.8,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,6992
GHA_007229,Mavis Nukunu,Ghana,Fakpe CHPS,Random,Volta,North Tongu,PRIMARY,GHA,6.110794826848463,0.43984848946092087,35.7,6,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,4020
GHA_004784,Mavis Nukunu,Ghana,Balagonno CHPS,Random,Greater Accra,Ga South,PRIMARY,GHA,5.65201540656116,-0.42206488985002966,64.4,6,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,12339
GHA_005386,Abraham Nii Odoi Sowah,Ghana,Salaga District Hospital,Panel,Northern,East Gonja,PRIMARY,GHA,8.5573002,-0.5144036,195.8,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,129429
GHA_010463,Frank Ofori Darkwah,Ghana,Langa CHPS,Random,Northern,Savelugu,PRIMARY,GHA,9.5736883,-0.8855604,198,3.9,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,3663
GHA_006005,Ishmail Yamyolia,Ghana,"Regional Hospital, Bolgatanga",Panel,Upper East,Bolgatanga,SECONDARY,GHA,10.806723511776658,-0.8627204659909359,216.4,40,REGIONAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,23840
GHA_010826,Ishmail Yamyolia,Ghana,Wurunia CHPS,Random,Upper East,Kasena-Nankana West,PRIMARY,GHA,10.8500046,-1.2994188,253.2,4.9,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,1136
GHA_002821,Sophia Arhinful,Ghana,Nyankumasi Ahenkro Health Center,Random,Central,Assin South,PRIMARY,GHA,5.3835276,-1.1496497,127.5,4,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,OUTPATIENT ONLY,PRIMARY,10315
GHA_002664,Sophia Arhinful,Ghana,Bobikuma Health Centre,Random,Central,Agona West,PRIMARY,GHA,5.5501925,-0.8569511,107.5,4.6,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,14612
GHA_005286,Solomon,Ghana,Gbankurugu CHPS,Random,Northern,Bunkpurugu-Yunyoo,PRIMARY,GHA,10.4395755,0.1087677,185.1,5,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,6479
GHA_006615,Ezekiel Asare,Ghana,Vieri CHPS,Random,Upper West,Wa West,PRIMARY,GHA,9.923676056796614,-2.605807464572234,267,5,HEALTH CENTRE,,OTHER (SPECIFY),Ghana Health Service,RURAL,OUTPATIENT ONLY,PRIMARY,8028
GHA_006088,Ishmail Yamyolia,Ghana,Luisa CHPS,Random,Upper East,Builsa South,PRIMARY,GHA,10.5382876,-1.3845192,220.7,8.2,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,1285
GHA_010680,Ishmail Yamyolia,Ghana,Bok Sapeliga CHPS,Random,Upper East,Binduri,PRIMARY,GHA,11.0212545,-0.2975172,257,6.8,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,1361
GHA_010646,Ishmail Yamyolia,Ghana,Kamega CHPS,Random,Upper East,Bawku West,PRIMARY,GHA,10.8508025,-0.5091975,242,6.3,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,2283
GHA_011028,ROBERT NUOH,Ghana,Seyiri CHPS,Random,Upper West,Wa Municipal,PRIMARY,GHA,9.8990868,-2.3891603,349,3.9,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,1402
GHA_009301,William Akatoti,Ghana,Ankamu CHPS,Random,Central,Gomoa West,PRIMARY,GHA,5.3386924,-0.7607064,52.1,4.6,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5530
GHA_000567,Yaa Boatema Fiscian,Ghana,Mampong Government Hospital,Panel,Ashanti,Asante-Mampong,PRIMARY,GHA,7.0419166,-1.4093032,471,5,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,120886
GHA_002576,Abraham Nii Odoi Sowah,Ghana,Tromeso Health Center,Random,Brong Ahafo,Wenchi,PRIMARY,GHA,7.5558322,-2.1634633,253.4,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,18068
GHA_007957,Mavis Nukunu,Ghana,Anto CHPS,Random,Western,Shama,PRIMARY,GHA,5.0760710851906605,-1.660175463682615,9.7,8,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,4984
GHA_010726,Frank Ofori Darkwah,Ghana,Sumbrungu Kolgo CHPS,Random,Upper East,Bolgatanga Municipal,PRIMARY,GHA,10.8228563,-0.9322595,214.6,3.9,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,OUTPATIENT ONLY,PRIMARY,15507
GHA_010861,Ishmail Yamyolia,Ghana,Dabia CHPS,Random,Upper East,Pusiga,PRIMARY,GHA,11.0120117,-0.1340573,254,17.8,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,3008
