Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
IDN_000094,Gizelda Rossada,Indonesia,PUSKESMAS BANGSALSARI,Random,East Java,Kabupaten Jember,PRIMARY,IDN,-8.200830192551237,113.5282047092915,65,1,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,75391
IDN_000077,Rahmanurraudhotul Amin,Indonesia,PUSKESMAS ANDONGSARI,Random,East Java,Kabupaten Jember,PRIMARY,IDN,-8.3675917,113.652297,63.1,4.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,29000
IDN_000366,Iis dahlia,Indonesia,RS Umum Daerah Palabuhanratu,Random,West Java,Kabupaten Sukabumi,SECONDARY,IDN,-6.9885312,106.5576543,59.9,11.5,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000272,Endang_Saputra,Indonesia,PUSKESMAS Kecamatan PASAR REBO,Random,Jakarta,Kota Adm. Jakarta Timur,PRIMARY,IDN,-6.3393072,106.8614756,84.5,4.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,241925
IDN_000263,Magdalena,Indonesia,RS Umum Pengayoman Cipinang,Random,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,IDN,-6.2149629,106.8836438,36.4,4.6,OTHER GENERAL HOSPITAL,,OTHER MINISTRY,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000330,Endang_Saputra,Indonesia,RS Umum Daerah Pademangan,Random,Jakarta,Kota Adm. Jakarta Utara,SECONDARY,IDN,-6.1328191,106.8403011,32.6,4.4,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,170000
IDN_000370,Sugeng_Suharyanto (Supervisor),Indonesia,RS Umum Daerah Kota Bandung,Panel,West Java,Kota Bandung,SECONDARY,IDN,-6.9154969,107.6989057,716.4,11.7,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000120,Sugeng_Suharyanto (Supervisor),Indonesia,RS Umum Pusat Dr. Hasan Sadikin,Panel,West Java,Kota Bandung,TERTIARY,IDN,-6.8999614,107.5980501,769.1,5,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,5000000
IDN_000371,Rosita,Indonesia,RS Umum Tk. IV Tegal,Panel,Central Java,Kabupaten Tegal,SECONDARY,IDN,-6.9049103,109.1325458,32.4,4.7,DISTRICT HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000072,Rosita,Indonesia,PUSKESMAS BANGUN GALIH,Random,Central Java,Kabupaten Tegal,PRIMARY,IDN,-6.8973333,109.2174399,34,4.6,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,9
IDN_000206,Rosita,Indonesia,PUSKESMAS KABUNAN,Random,,Kabupaten Pemalang,PRIMARY,IDN,-6.8836217,109.4161868,34.4,4.2,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9
IDN_000149,Rosita,Indonesia,PUSKESMAS BANYUMUDAL,Random,,Kabupaten Pemalang,PRIMARY,IDN,-7.1225568,109.2444583,568.6,3.8,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9
IDN_000391,Luki Resmiyati,Indonesia,PUSKESMAS DAU,Random,East Java,Kabupaten Malang,PRIMARY,IDN,-7.9138834,112.5855734,615.3,15.6,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,68503
IDN_000218,Tita Supartika,Indonesia,PUSKESMAS SELAAWI,Random,,Kabupaten Garut,PRIMARY,IDN,-7.0041573,108.0228015,583.6,8.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
IDN_000454,Tita Supartika,Indonesia,RS Umum Daerah dr. Slamet Garut,Random,,Kabupaten Garut,SECONDARY,IDN,-7.2200577,107.8971691,735.1,12.5,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000103,Sugeng_Suharyanto (Supervisor),Indonesia,RS Umum Daerah Kramat Jati,Random,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,IDN,-6.2867407,106.8623241,50.9,23.6,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,299000
IDN_000204,Rosita,Indonesia,RS Umum Daerah Suradadi,Panel,Central Java,Kabupaten Tegal,SECONDARY,IDN,-6.871096,109.2402339,30.5,5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000207,Rosita,Indonesia,PUSKESMAS BANJARDAWA,Random,,Kabupaten Pemalang,PRIMARY,IDN,-6.911474,109.4121949,57,4.8,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,9
IDN_000315,Mona,Indonesia,RS Umum Adhyaksa,Random,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,IDN,-6.3079622,106.8927026,90.6,15.4,DISTRICT HOSPITAL,,OTHER (SPECIFY),RSU Adyaksa kejaksaan RI,URBAN,BOTH OUT AND INPATIENT,SECONDARY,14462
IDN_000353,Rosita,Indonesia,PUSKESMAS SURADADI,Random,Central Java,Kabupaten Tegal,PRIMARY,IDN,-6.8789542,109.2781622,31.1,4.5,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,30000
IDN_000365,Risma_Ayu_Kirana,Indonesia,RS Umum Daerah Sekarwangi,Panel,West Java,Kabupaten Sukabumi,SECONDARY,IDN,-6.7966413,106.7312027,580,7.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000322,Sugeng_Suharyanto (Supervisor),Indonesia,RS Umum Daerah Cilincing,Random,Jakarta,Kota Adm. Jakarta Utara,SECONDARY,IDN,-6.1130239,106.9260843,45.1,14,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,400000
IDN_000271,Sugeng_Suharyanto (Supervisor),Indonesia,RS Umum Daerah Budhi Asih,Panel,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,IDN,-6.255903,106.8631195,85.2,12.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000331,Magdalena,Indonesia,RS Umum Daerah Tugu Koja,Random,Jakarta,Kota Adm. Jakarta Utara,SECONDARY,IDN,-6.1274755,106.9069533,50.5,4.8,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000320,Endang_Saputra,Indonesia,RS Umum Daerah Koja,Panel,Jakarta,Kota Adm. Jakarta Utara,SECONDARY,IDN,-6.1094092,106.900527,39.6,5,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
IDN_000213,Risma_Ayu_Kirana,Indonesia,PUSKESMAS PARAKAN SALAK,Random,West Java,Kabupaten Sukabumi,PRIMARY,IDN,-6.7966575,106.7312174,582,4.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,9
IDN_000435,Rosefida,Indonesia,RS Umum Daerah Lawang,Panel,East Java,Kabupaten Malang,SECONDARY,IDN,-7.9282973,112.649284,500,8.2,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,5000
IDN_000434,Rosefida,Indonesia,RS Umum Daerah Kanjuruhan Kepanjen Kab. Malang,Panel,East Java,Kabupaten Malang,SECONDARY,IDN,-7.9279631,112.6491795,508.4,6.3,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,300
IDN_000321,Magdalena,Indonesia,RS Umum Daerah Tanjung Priok,Panel,Jakarta,Kota Adm. Jakarta Utara,SECONDARY,IDN,-6.2814804,106.8423823,52.9,20.9,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
