Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
MOZ_001310,Edgar Pantie,Mozambique,CS Chipalapala,Random,Tete,Cahora Bassa,PRIMARY,MOZ,-16.1468732,33.5746392,145.7,4.4,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,999
MOZ_000719,Júlia Alfane,Mozambique,HG Marrere,Panel,Nampula,Distrito de Nampula,SECONDARY,MOZ,-15.1190235,39.1894828,549.4,4.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,9
MOZ_000064,Júlia Alfane,Mozambique,HR Mueda,Random,Cabo Delgado,Mueda,SECONDARY,MOZ,-11.6631827,39.5534359,0,300.2,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,9
MOZ_001394,Alice Gusmão,Mozambique,HG Quelimane,Panel,Zambezia,Quelimane,SECONDARY,MOZ,-17.8822385,36.8876067,4.1,4.8,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MOZ_001422,Irene Boaze,Mozambique,HC de Quelimane,Panel,Zambezia,Quelimane,TERTIARY,MOZ,-17.8178591,36.95685,6.5,5,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,5854843
MOZ_001268,Edgar Pantie,Mozambique,HP Tete,Panel,Tete,Tete,TERTIARY,MOZ,-16.1543642,33.5801283,139.1,4.8,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MOZ_000654,Ilisio Vilanculos,Mozambique,HG Machava,Panel,Maputo Provincia,Matola,SECONDARY,MOZ,-25.9136103,32.5312121,48.3,4.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MOZ_000591,Ilisio Vilanculos,Mozambique,CS Dibinduane,Random,Maputo Provincia,Namaacha,PRIMARY,MOZ,-26.4382081,32.2432804,97.9,3.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,2967
MOZ_000624,Ilisio Vilanculos,Mozambique,HD Manhiça,Random,Maputo Provincia,Manhiça,SECONDARY,MOZ,-25.4088444,32.8062876,53.6,4.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,276211
MOZ_000100,Júlia Alfane,Mozambique,HR Mocimboa da Praia,Random,Cabo Delgado,Mocimboa da Praia,SECONDARY,MOZ,-11.3505935,40.3575007,0,2900,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,9
MOZ_000758,Júlia Alfane,Mozambique,HC Nampula,Panel,Nampula,Distrito de Nampula,TERTIARY,MOZ,-15.1226824,39.2616523,396.8,4.8,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MOZ_001464,Alice Gusmão,Mozambique,HD Mocuba,Panel,Zambezia,Mocuba,SECONDARY,MOZ,-16.8403327,36.9873439,145,4.4,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,495779
MOZ_001319,Edgar Pantie,Mozambique,CS Matewere,Random,Tete,Angónia,PRIMARY,MOZ,-16.1567086,33.5811469,143.9,110,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,INPATIENT ONLY,PRIMARY,999
MOZ_001368,Edgar Pantie,Mozambique,HR Mutarara,Random,Tete,Mutarara,SECONDARY,MOZ,-14.901538,33.6123677,1205.6,3.2,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,999
MOZ_002069,Edgar Pantie,Mozambique,HD Maravia,Panel,Tete,Maravia,SECONDARY,MOZ,-14.9031436,33.613123,0,23.3,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,INPATIENT ONLY,SECONDARY,999
MOZ_001646,Júlia Alfane,Mozambique,CS 18 de Outubro,Random,Cabo Delgado,Pemba,PRIMARY,MOZ,-12.9992047,40.5411651,0,400,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,9
MOZ_000086,Júlia Alfane,Mozambique,CS Montepuez,Random,Cabo Delgado,Montepuez,PRIMARY,MOZ,-13.1280392,38.9989971,514.3,87.7,HEALTH POST,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,1742
MOZ_000091,Júlia Alfane,Mozambique,HR Montepuez,Panel,Cabo Delgado,Montepuez,SECONDARY,MOZ,-13.1270545,38.9987585,514.3,82.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,INPATIENT ONLY,SECONDARY,3414
MOZ_000017,Júlia Alfane,Mozambique,CS Marera,Random,Cabo Delgado,Chiure,PRIMARY,MOZ,-13.652663,39.9387102,0,5000,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,9
MOZ_000018,Júlia Alfane,Mozambique,HD Chiure,Panel,Cabo Delgado,Chiure,SECONDARY,MOZ,-13.3825029,39.781271,125,20,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,SECONDARY,9
MOZ_000034,Júlia Alfane,Mozambique,HP Pemba,Panel,Cabo Delgado,Pemba,TERTIARY,MOZ,-12.9657286,40.4953815,57,23.6,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,INPATIENT ONLY,TERTIARY,9
